,score,date
328,1,2016-10-09 20:18:40+00:00
329,1,2016-10-09 20:18:20+00:00
330,1,2016-10-09 20:15:39+00:00
331,1,2016-10-09 20:14:09+00:00
332,1,2016-10-09 20:08:38+00:00
333,1,2016-10-09 20:06:28+00:00
334,0,2016-10-09 20:05:20+00:00
335,1,2016-10-09 19:53:22+00:00
336,1,2016-10-09 19:53:20+00:00
337,1,2016-10-09 19:51:24+00:00
338,2,2016-10-09 19:50:08+00:00
339,1,2016-10-09 19:37:35+00:00
340,1,2016-10-09 19:34:46+00:00
341,2,2016-10-09 19:34:39+00:00
342,1,2016-10-09 19:33:40+00:00
343,2,2016-10-09 19:31:45+00:00
344,2,2016-10-09 19:11:25+00:00
345,1,2016-10-09 19:05:43+00:00
346,1,2016-10-09 19:02:37+00:00
347,1,2016-10-09 18:55:53+00:00
348,1,2016-10-09 18:55:14+00:00
349,1,2016-10-09 18:54:10+00:00
350,2,2016-10-09 18:52:22+00:00
351,2,2016-10-09 18:52:07+00:00
352,2,2016-10-09 18:51:25+00:00
353,1,2016-10-09 18:51:02+00:00
354,2,2016-10-09 18:47:05+00:00
355,2,2016-10-09 18:43:09+00:00
356,1,2016-10-09 18:38:48+00:00
357,0,2016-10-09 18:35:05+00:00
358,2,2016-10-09 18:31:43+00:00
359,2,2016-10-09 18:31:33+00:00
360,1,2016-10-09 18:31:17+00:00
361,1,2016-10-09 18:26:48+00:00
362,1,2016-10-09 18:24:57+00:00
363,1,2016-10-09 18:23:12+00:00
364,1,2016-10-09 18:21:14+00:00
365,2,2016-10-09 18:20:34+00:00
366,1,2016-10-09 18:19:41+00:00
367,1,2016-10-09 18:18:43+00:00
368,1,2016-10-09 18:18:22+00:00
369,1,2016-10-09 18:18:12+00:00
370,2,2016-10-09 18:15:57+00:00
371,2,2016-10-09 18:14:30+00:00
372,2,2016-10-09 18:13:57+00:00
373,1,2016-10-09 18:13:18+00:00
374,1,2016-10-09 18:12:06+00:00
375,1,2016-10-09 18:09:45+00:00
376,1,2016-10-09 18:09:40+00:00
377,1,2016-10-09 18:07:56+00:00
378,1,2016-10-09 18:07:54+00:00
379,1,2016-10-09 18:07:49+00:00
380,1,2016-10-09 18:07:39+00:00
381,1,2016-10-09 18:07:18+00:00
382,1,2016-10-09 18:07:10+00:00
383,1,2016-10-09 18:07:10+00:00
384,1,2016-10-09 18:07:04+00:00
385,1,2016-10-09 18:07:03+00:00
386,1,2016-10-09 18:07:03+00:00
387,1,2016-10-09 18:07:02+00:00
388,1,2016-10-09 18:07:02+00:00
389,1,2016-10-09 18:07:01+00:00
390,0,2016-10-09 18:06:57+00:00
391,1,2016-10-09 18:06:52+00:00
392,1,2016-10-09 18:06:52+00:00
393,1,2016-10-09 18:06:51+00:00
394,1,2016-10-09 18:06:51+00:00
395,1,2016-10-09 18:06:49+00:00
396,1,2016-10-09 18:06:49+00:00
397,1,2016-10-09 18:06:47+00:00
398,1,2016-10-09 18:06:45+00:00
399,1,2016-10-09 18:06:42+00:00
400,1,2016-10-09 18:06:41+00:00
401,1,2016-10-09 18:06:36+00:00
402,1,2016-10-09 18:06:34+00:00
403,1,2016-10-09 18:06:33+00:00
404,1,2016-10-09 18:06:33+00:00
405,1,2016-10-09 18:06:19+00:00
406,1,2016-10-09 18:05:23+00:00
407,1,2016-10-09 18:04:51+00:00
408,1,2016-10-09 18:04:35+00:00
409,1,2016-10-09 18:03:51+00:00
410,1,2016-10-09 18:03:29+00:00
411,1,2016-10-09 18:03:28+00:00
412,1,2016-10-09 18:03:27+00:00
413,1,2016-10-09 17:50:36+00:00
414,2,2016-10-09 17:40:04+00:00
415,1,2016-10-09 17:38:42+00:00
416,2,2016-10-09 17:34:04+00:00
417,1,2016-10-09 17:24:09+00:00
418,0,2016-10-09 17:09:58+00:00
419,1,2016-10-09 17:02:15+00:00
420,1,2016-10-09 16:59:33+00:00
421,1,2016-10-09 16:58:05+00:00
422,1,2016-10-09 16:57:22+00:00
423,2,2016-10-09 16:57:01+00:00
424,1,2016-10-09 16:56:38+00:00
425,1,2016-10-09 16:56:19+00:00
426,1,2016-10-09 16:44:35+00:00
427,2,2016-10-09 16:41:09+00:00
428,2,2016-10-09 16:41:05+00:00
429,1,2016-10-09 16:41:03+00:00
430,0,2016-10-09 16:36:53+00:00
431,2,2016-10-09 16:35:34+00:00
432,0,2016-10-09 16:30:15+00:00
433,1,2016-10-09 16:27:38+00:00
434,2,2016-10-09 16:27:28+00:00
435,1,2016-10-09 16:21:28+00:00
436,2,2016-10-09 16:20:18+00:00
437,2,2016-10-09 16:19:31+00:00
438,0,2016-10-09 16:04:32+00:00
439,0,2016-10-09 16:03:43+00:00
440,1,2016-10-09 16:03:26+00:00
441,0,2016-10-09 16:03:19+00:00
442,1,2016-10-09 15:59:11+00:00
443,2,2016-10-09 15:55:22+00:00
444,2,2016-10-09 15:49:51+00:00
445,1,2016-10-09 15:46:18+00:00
446,1,2016-10-09 15:44:03+00:00
447,2,2016-10-09 15:43:34+00:00
448,1,2016-10-09 15:32:14+00:00
449,0,2016-10-09 15:24:27+00:00
450,1,2016-10-09 15:23:02+00:00
451,1,2016-10-09 15:21:05+00:00
