,score,date
236,1,2016-10-08 21:46:45+00:00
237,1,2016-10-08 21:45:47+00:00
238,2,2016-10-08 21:45:45+00:00
239,1,2016-10-08 21:45:05+00:00
240,1,2016-10-08 21:42:44+00:00
241,2,2016-10-08 21:42:29+00:00
242,1,2016-10-08 21:40:17+00:00
243,2,2016-10-08 21:39:36+00:00
244,1,2016-10-08 21:39:14+00:00
245,1,2016-10-08 21:37:47+00:00
246,1,2016-10-08 21:37:10+00:00
247,2,2016-10-08 21:36:57+00:00
248,2,2016-10-08 21:36:28+00:00
249,1,2016-10-08 21:35:54+00:00
250,1,2016-10-08 21:35:34+00:00
251,1,2016-10-08 21:35:15+00:00
252,1,2016-10-08 21:34:56+00:00
253,2,2016-10-08 21:31:38+00:00
254,0,2016-10-08 21:31:05+00:00
255,1,2016-10-08 21:30:46+00:00
256,1,2016-10-08 21:30:26+00:00
257,2,2016-10-08 21:29:54+00:00
258,1,2016-10-08 21:28:53+00:00
259,1,2016-10-08 21:27:59+00:00
260,1,2016-10-08 21:27:18+00:00
261,2,2016-10-08 21:27:18+00:00
262,1,2016-10-08 21:27:07+00:00
263,1,2016-10-08 21:26:40+00:00
264,0,2016-10-08 21:25:46+00:00
265,2,2016-10-08 21:24:59+00:00
266,1,2016-10-08 21:24:10+00:00
267,1,2016-10-08 21:23:34+00:00
268,1,2016-10-08 21:23:00+00:00
269,2,2016-10-08 21:22:34+00:00
270,2,2016-10-08 21:22:31+00:00
271,2,2016-10-08 21:22:09+00:00
272,1,2016-10-08 21:21:20+00:00
273,1,2016-10-08 21:20:56+00:00
274,2,2016-10-08 21:19:37+00:00
275,2,2016-10-08 21:18:12+00:00
276,2,2016-10-08 21:18:07+00:00
277,1,2016-10-08 21:16:46+00:00
278,1,2016-10-08 21:16:38+00:00
279,1,2016-10-08 21:15:08+00:00
280,1,2016-10-08 21:11:27+00:00
281,2,2016-10-08 21:10:39+00:00
282,2,2016-10-08 21:10:30+00:00
283,2,2016-10-08 21:10:09+00:00
284,1,2016-10-08 21:09:00+00:00
285,2,2016-10-08 21:08:54+00:00
286,2,2016-10-08 21:08:31+00:00
287,2,2016-10-08 21:08:16+00:00
288,2,2016-10-08 21:07:03+00:00
289,2,2016-10-08 21:05:53+00:00
290,2,2016-10-08 21:05:00+00:00
291,2,2016-10-08 21:04:01+00:00
292,1,2016-10-08 21:03:13+00:00
293,2,2016-10-08 21:03:05+00:00
294,1,2016-10-08 21:02:49+00:00
295,2,2016-10-08 21:02:42+00:00
296,1,2016-10-08 21:02:08+00:00
297,0,2016-10-08 21:01:57+00:00
298,2,2016-10-08 21:01:48+00:00
299,1,2016-10-08 21:00:32+00:00
300,1,2016-10-08 20:59:57+00:00
301,1,2016-10-08 20:59:42+00:00
302,1,2016-10-08 20:59:13+00:00
303,1,2016-10-08 20:57:43+00:00
304,1,2016-10-08 20:57:19+00:00
305,1,2016-10-08 20:57:15+00:00
306,1,2016-10-08 20:55:35+00:00
307,1,2016-10-08 20:55:13+00:00
308,1,2016-10-08 20:50:05+00:00
309,1,2016-10-08 20:49:56+00:00
310,2,2016-10-08 20:49:26+00:00
311,1,2016-10-08 20:49:08+00:00
312,1,2016-10-08 20:48:49+00:00
313,1,2016-10-08 20:48:09+00:00
314,1,2016-10-08 20:46:16+00:00
315,1,2016-10-08 20:45:25+00:00
316,1,2016-10-08 20:43:27+00:00
317,1,2016-10-08 20:43:01+00:00
318,2,2016-10-08 20:42:49+00:00
319,1,2016-10-08 20:42:28+00:00
320,1,2016-10-08 20:41:03+00:00
321,1,2016-10-08 20:40:29+00:00
322,1,2016-10-08 20:39:40+00:00
323,1,2016-10-08 20:39:09+00:00
