,score,date
311,0,2012-10-18 10:52:21+00:00
312,0,2012-10-18 10:41:43+00:00
313,0,2012-10-18 10:41:43+00:00
314,0,2012-10-18 10:40:06+00:00
315,1,2012-10-18 10:25:46+00:00
316,1,2012-10-18 10:25:04+00:00
317,0,2012-10-18 10:24:08+00:00
318,0,2012-10-18 10:15:51+00:00
319,0,2012-10-18 10:14:38+00:00
320,0,2012-10-18 10:13:35+00:00
321,0,2012-10-18 10:05:53+00:00
322,0,2012-10-18 10:03:52+00:00
323,0,2012-10-18 09:59:05+00:00
324,0,2012-10-18 09:51:11+00:00
325,0,2012-10-18 09:49:01+00:00
326,0,2012-10-18 09:42:55+00:00
327,0,2012-10-18 09:35:40+00:00
328,0,2012-10-18 09:28:50+00:00
329,0,2012-10-18 09:27:19+00:00
330,0,2012-10-18 09:25:28+00:00
331,0,2012-10-18 09:22:15+00:00
332,0,2012-10-18 09:22:12+00:00
333,0,2012-10-18 09:22:12+00:00
334,0,2012-10-18 09:20:50+00:00
335,0,2012-10-18 09:18:41+00:00
336,0,2012-10-18 09:18:37+00:00
337,0,2012-10-18 09:18:23+00:00
338,1,2012-10-18 09:14:06+00:00
339,0,2012-10-18 09:13:33+00:00
340,0,2012-10-18 09:06:29+00:00
341,0,2012-10-18 09:00:08+00:00
342,0,2012-10-18 08:58:13+00:00
343,0,2012-10-18 08:57:06+00:00
344,0,2012-10-18 08:51:40+00:00
345,0,2012-10-18 08:49:42+00:00
346,0,2012-10-18 08:49:10+00:00
347,0,2012-10-18 08:49:01+00:00
348,0,2012-10-18 08:45:24+00:00
349,0,2012-10-18 08:43:38+00:00
350,0,2012-10-18 08:42:35+00:00
351,0,2012-10-18 08:37:24+00:00
352,1,2012-10-18 08:36:12+00:00
353,0,2012-10-18 08:32:50+00:00
354,0,2012-10-18 08:31:42+00:00
355,0,2012-10-18 08:28:33+00:00
356,2,2012-10-18 08:21:15+00:00
357,0,2012-10-18 08:19:07+00:00
358,0,2012-10-18 08:13:47+00:00
359,0,2012-10-18 08:13:46+00:00
360,0,2012-10-18 08:09:46+00:00
361,0,2012-10-18 08:06:34+00:00
362,0,2012-10-18 08:05:23+00:00
363,0,2012-10-18 08:04:12+00:00
364,0,2012-10-18 07:59:02+00:00
365,0,2012-10-18 07:53:44+00:00
366,0,2012-10-18 07:51:37+00:00
367,0,2012-10-18 07:50:11+00:00
368,0,2012-10-18 07:48:27+00:00
369,0,2012-10-18 07:44:43+00:00
370,0,2012-10-18 07:43:42+00:00
371,0,2012-10-18 07:43:28+00:00
372,0,2012-10-18 07:43:24+00:00
373,0,2012-10-18 07:43:22+00:00
374,0,2012-10-18 07:41:42+00:00
375,0,2012-10-18 07:38:18+00:00
376,0,2012-10-18 07:37:57+00:00
377,0,2012-10-18 07:35:23+00:00
378,0,2012-10-18 07:34:10+00:00
379,0,2012-10-18 07:33:04+00:00
380,0,2012-10-18 07:32:09+00:00
381,0,2012-10-18 07:30:42+00:00
382,1,2012-10-18 07:28:30+00:00
383,1,2012-10-18 07:28:28+00:00
384,1,2012-10-18 07:28:28+00:00
385,1,2012-10-18 07:28:26+00:00
386,0,2012-10-18 07:24:15+00:00
387,0,2012-10-18 07:23:41+00:00
388,0,2012-10-18 07:22:29+00:00
389,0,2012-10-18 07:21:17+00:00
390,0,2012-10-18 07:20:27+00:00
391,0,2012-10-18 07:19:03+00:00
392,0,2012-10-18 07:18:44+00:00
393,0,2012-10-18 07:18:37+00:00
394,0,2012-10-18 07:17:45+00:00
395,0,2012-10-18 07:17:02+00:00
396,0,2012-10-18 07:16:15+00:00
397,0,2012-10-18 07:13:03+00:00
398,0,2012-10-18 07:12:58+00:00
399,0,2012-10-18 07:11:46+00:00
400,0,2012-10-18 07:11:05+00:00
401,0,2012-10-18 07:09:10+00:00
402,0,2012-10-18 07:05:28+00:00
403,0,2012-10-18 07:02:52+00:00
404,0,2012-10-18 07:02:09+00:00
405,0,2012-10-18 07:01:29+00:00
406,0,2012-10-18 07:00:00+00:00
407,0,2012-10-18 06:58:43+00:00
408,0,2012-10-18 06:56:08+00:00
409,0,2012-10-18 06:53:58+00:00
410,0,2012-10-18 06:53:47+00:00
411,0,2012-10-18 06:53:00+00:00
412,0,2012-10-18 06:52:56+00:00
413,1,2012-10-18 06:52:14+00:00
414,1,2012-10-18 06:51:33+00:00
415,0,2012-10-18 06:51:23+00:00
416,0,2012-10-18 06:51:12+00:00
417,0,2012-10-18 06:49:28+00:00
418,0,2012-10-18 06:45:24+00:00
419,0,2012-10-18 06:44:38+00:00
420,0,2012-10-18 06:43:23+00:00
421,0,2012-10-18 06:42:43+00:00
422,0,2012-10-18 06:42:39+00:00
423,1,2012-10-18 06:42:20+00:00
424,0,2012-10-18 06:42:08+00:00
425,0,2012-10-18 06:42:07+00:00
426,0,2012-10-18 06:42:05+00:00
427,0,2012-10-18 06:41:58+00:00
428,0,2012-10-18 06:41:29+00:00
429,0,2012-10-18 06:40:39+00:00
430,0,2012-10-18 06:40:32+00:00
431,0,2012-10-18 06:39:10+00:00
432,0,2012-10-18 06:37:52+00:00
433,0,2012-10-18 06:32:44+00:00
434,0,2012-10-18 06:32:31+00:00
435,0,2012-10-18 06:31:52+00:00
436,0,2012-10-18 06:31:31+00:00
437,0,2012-10-18 06:30:58+00:00
438,0,2012-10-18 06:30:35+00:00
