,YEAR_FIPS,STATE_FIPS,COUNTY_FIPS,HOUSE_WINNING_BINARY,SENATE_WINNING_BINARY,UNEMPLOYMENT_RATE,AVG_WAGE_SALARY,AA_FEMALE,AA_MALE,BA_FEMALE,BA_MALE,H_FEMALE,H_MALE,IA_FEMALE,IA_MALE,NA_FEMALE,NA_MALE,TOT_FEMALE,TOT_MALE,TOT_POP,WA_FEMALE,WA_MALE,TOT_POP_LESS19,TOT_MALE_LESS19,TOT_FEMALE_LESS19,TOT_POP_20to39,TOT_MALE_20to39,TOT_FEMALE_20to39,TOT_POP_40to59,TOT_MALE_40to59,TOT_FEMALE_40to59,TOT_POP_Above60,TOT_MALE_Above60,TOT_FEMALE_Above60,AA_FEMALE%,AA_MALE%,BA_FEMALE%,BA_MALE%,H_FEMALE%,H_MALE%,IA_FEMALE%,IA_MALE%,NA_FEMALE%,NA_MALE%,WA_FEMALE%,WA_MALE%,TOT_FEMALE%,TOT_MALE%,TOT_POP_LESS19%,TOT_POP_20to39%,TOT_POP_40to59%,TOT_POP_Above60%,COUNTY_TOTALVOTES
5790,201648239,48,239,1,1,4.7,0,46,41,536,488,2282,2397,60,51,4,1,7429,7297,14726,6668,6579,4170,2084,2086,3485,1791,1694,3708,1876,1832,3363,1546,1817,0.003123727,0.0027841909999999997,0.036398207,0.033138666000000004,0.154964009,0.162773326,0.004074426,0.003463262,0.000271628,6.790000000000001e-05,0.452804563,0.446760831,0.504481869,0.49551813100000003,0.28317262,0.23665625399999998,0.251799538,0.22837158800000001,5692
5791,201648241,48,241,1,1,7.7,0,105,92,2989,2847,997,1267,110,120,14,7,17980,17441,35421,14483,14148,9452,4810,4642,7843,4002,3841,9342,4589,4753,8784,4040,4744,0.002964343,0.002597329,0.084384969,0.08037604799999999,0.028147144,0.035769741,0.003105502,0.0033878209999999996,0.000395246,0.000197623,0.408881737,0.39942407,0.507608481,0.492391519,0.26684735,0.22142232,0.263741848,0.247988481,14569
5792,201648243,48,243,1,1,2.9,0,14,4,19,18,359,397,9,17,0,1,1098,1119,2217,1034,1059,300,162,138,358,175,183,629,316,313,930,466,464,0.00631484,0.00180424,0.00857014,0.00811908,0.16193053699999999,0.17907081600000002,0.00405954,0.00766802,0.0,0.00045106,0.466396031,0.47767253,0.49526387,0.50473613,0.135317997,0.16147947699999998,0.28371673399999997,0.419485792,3726
5793,201648245,48,245,1,1,7.0,0,4558,5014,43830,43206,20954,26839,1015,1362,110,118,123429,129486,252915,72018,77851,66740,33985,32755,72003,39456,32547,66050,34307,31743,48122,21738,26384,0.018021865,0.019824842,0.17329933,0.17083209800000002,0.08284996900000001,0.10611865599999999,0.004013206,0.005385208000000001,0.000434929,0.00046656,0.284751794,0.307814879,0.488025621,0.511974379,0.263883123,0.284692486,0.26115493300000003,0.190269458,96767
5794,201648247,48,247,1,1,9.5,38088,14,17,13,29,2445,2479,11,19,2,0,2634,2700,5334,2577,2615,1747,913,834,1296,694,602,1146,596,550,1145,497,648,0.002624672,0.0031871020000000003,0.002437195,0.00543682,0.458380202,0.464754406,0.002062242,0.003562055,0.000374953,0.0,0.483127109,0.49025121899999996,0.493813273,0.506186727,0.32752156,0.242969629,0.214848144,0.214660667,2908
5795,201648249,48,249,1,1,10.5,39057,118,90,148,201,16859,16329,197,246,10,17,21086,20417,41503,20454,19717,12927,6614,6313,10715,5383,5332,9830,4728,5102,8031,3692,4339,0.002843168,0.002168518,0.003566007,0.004843023,0.406211599,0.393441438,0.004746645,0.005927282,0.000240946,0.000409609,0.492831843,0.47507409100000003,0.508059658,0.49194034200000003,0.31147146,0.258174108,0.23685034800000002,0.193504084,10187
5796,201648251,48,251,1,1,4.3,0,666,587,2096,2589,14798,16147,698,791,325,363,78505,78249,156754,73412,72525,45339,23282,22057,39312,19940,19372,42853,21497,21356,29250,13530,15720,0.004248695,0.003744721,0.01337127,0.016516325,0.094402695,0.103008536,0.004452837,0.005046123,0.0020733120000000003,0.00231573,0.468326167,0.462667619,0.500816566,0.499183434,0.289236638,0.250787859,0.273377394,0.18659810899999998,61659
5797,201648253,48,253,1,1,5.8,0,40,91,312,2324,1672,3689,91,157,1,2,7347,12499,19846,6787,9754,3902,2071,1831,6362,4839,1523,5661,3665,1996,3921,1924,1997,0.00201552,0.004585307,0.015721052,0.11710168300000001,0.084248715,0.185881286,0.004585307,0.007910914,5.04e-05,0.000100776,0.34198327100000003,0.49148443,0.37020054399999996,0.629799456,0.196613927,0.320568376,0.285246397,0.19757129899999998,6961
5798,201648255,48,255,1,1,4.9,49725,32,25,152,1116,3391,4477,69,89,2,5,6223,8690,14913,5909,7399,3559,1851,1708,4766,3324,1442,3657,2161,1496,2931,1354,1577,0.002145779,0.00167639,0.01019245,0.074834037,0.22738550300000002,0.300207872,0.004626836,0.0059679469999999995,0.000134111,0.00033527800000000005,0.396231476,0.496144304,0.417286931,0.582713069,0.238650842,0.319586938,0.24522228899999998,0.196539932,5095
5799,201648257,48,257,1,1,3.8,39526,612,495,6134,5665,10420,10670,525,512,37,41,56424,54489,110913,48082,46841,33572,17097,16475,28206,13849,14357,30351,14929,15422,18784,8614,10170,0.005517838000000001,0.004462957,0.055304608,0.051076069,0.09394750800000001,0.096201527,0.00473344,0.004616231,0.000333595,0.000369659,0.43351095,0.42232200000000003,0.508723053,0.491276947,0.302687692,0.25430743,0.273646912,0.169357965,45518
5800,201648259,48,259,1,1,3.2,0,208,152,159,203,4326,4367,135,145,19,17,19684,18718,38402,18882,17907,10085,5145,4940,7652,3842,3810,10899,5203,5696,9766,4528,5238,0.005416385,0.0039581270000000005,0.004140409,0.005286183000000001,0.112650383,0.113718036,0.003515442,0.003775845,0.000494766,0.000442685,0.491693141,0.46630383799999997,0.51257747,0.48742253,0.26261653,0.199260455,0.283813343,0.254309671,16805
5801,201648261,48,261,1,1,4.6,51436,0,2,5,9,167,170,4,2,0,0,215,222,437,205,209,136,75,61,95,45,50,107,54,53,99,48,51,0.0,0.004576659,0.011441648,0.020594966,0.38215103,0.38901601799999996,0.009153318,0.004576659,0.0,0.0,0.469107551,0.47826087,0.491990847,0.5080091529999999,0.311212815,0.21739130399999998,0.244851259,0.226544622,2660
5802,201648263,48,263,1,1,3.0,0,0,0,5,4,69,79,5,5,0,1,382,366,748,367,346,191,99,92,134,68,66,209,116,93,214,83,131,0.0,0.0,0.006684491999999999,0.005347594000000001,0.092245989,0.105614973,0.006684491999999999,0.006684491999999999,0.0,0.0013368979999999998,0.49064171100000004,0.462566845,0.510695187,0.48930481299999995,0.255347594,0.179144385,0.279411765,0.28609625699999996,-1384
5803,201648265,48,265,1,1,3.6,40269,275,226,419,547,6466,6417,290,283,19,29,26010,24324,50334,24590,22810,11167,5740,5427,9988,4931,5057,12109,5738,6371,17070,7915,9155,0.005463504,0.004490007,0.008324393000000001,0.010867406000000001,0.128461875,0.127488378,0.005761513,0.005622441999999999,0.00037747800000000005,0.000576151,0.488536576,0.45317280600000004,0.516748123,0.48325187700000005,0.22185798899999998,0.198434458,0.240572973,0.339134581,19380
5804,201648267,48,267,1,1,3.8,32501,15,16,8,13,530,563,17,33,3,2,2276,2190,4466,2218,2115,946,476,470,813,418,395,1115,544,571,1592,752,840,0.00335871,0.0035826240000000004,0.0017913120000000002,0.002910882,0.118674429,0.126063592,0.003806538,0.007389163000000001,0.000671742,0.00044782800000000005,0.49664129,0.47357814600000003,0.509628303,0.49037169700000005,0.21182266,0.18204209600000001,0.24966412899999998,0.356471115,3842
5805,201648269,48,269,1,1,3.9,67354,0,0,0,0,19,21,2,2,0,0,134,129,263,127,125,57,30,27,54,29,25,84,38,46,68,32,36,0.0,0.0,0.0,0.0,0.072243346,0.07984790900000001,0.007604563000000001,0.007604563000000001,0.0,0.0,0.48288973399999996,0.475285171,0.509505703,0.490494297,0.216730038,0.205323194,0.319391635,0.258555133,-1391
5806,201648271,48,271,1,1,5.8,41438,11,8,23,43,871,1198,20,22,4,4,1600,1955,3555,1512,1849,768,413,355,816,540,276,833,459,374,1138,543,595,0.003094233,0.002250352,0.006469761,0.01209564,0.24500703199999999,0.336990155,0.005625879,0.006188467,0.001125176,0.001125176,0.425316456,0.520112518,0.450070323,0.5499296770000001,0.216033755,0.229535865,0.234317862,0.320112518,3530
5807,201648273,48,273,1,1,6.7,36835,265,435,561,807,11468,11524,123,159,31,21,15550,16360,31910,14324,14712,9643,5062,4581,10828,5847,4981,6138,3027,3111,5301,2424,2877,0.008304607,0.01363209,0.017580696,0.025289878,0.35938577200000005,0.361140708,0.0038545909999999997,0.004982764000000001,0.000971482,0.000658101,0.448887496,0.461046694,0.487308054,0.512691946,0.30219367,0.33932936399999997,0.19235349399999999,0.166123472,3759
5808,201648275,48,275,1,1,4.2,0,3,4,109,110,619,641,15,27,1,1,1921,1881,3802,1765,1700,1105,558,547,822,426,396,915,472,443,960,425,535,0.000789058,0.0010520780000000001,0.028669122000000002,0.028932141,0.162809048,0.16859547600000002,0.003945292,0.0071015259999999995,0.000263019,0.000263019,0.46422935299999996,0.44713308799999996,0.505260389,0.494739611,0.290636507,0.21620199899999998,0.24066280899999998,0.252498685,712
5809,201648277,48,277,1,1,4.6,0,205,152,3527,3060,1750,1864,419,398,9,6,25590,23827,49417,20763,19580,12924,6573,6351,11591,5685,5906,12930,6205,6725,11972,5364,6608,0.00414837,0.003075865,0.0713722,0.061922011,0.035412915,0.037719813,0.008478864000000001,0.008053909,0.000182124,0.000121416,0.420159055,0.396219924,0.517837991,0.482162009,0.26152943300000003,0.23455491,0.26165084899999996,0.242264808,20641
5810,201648279,48,279,1,1,6.5,36594,31,18,340,310,3613,3704,103,126,7,3,6782,6702,13484,6197,6144,4214,2186,2028,3148,1594,1554,3267,1625,1642,2855,1297,1558,0.002299021,0.001334915,0.02521507,0.022990211,0.26794719699999997,0.27469593600000003,0.007638683,0.009344408,0.000519134,0.00022248599999999998,0.459581726,0.455651142,0.502966479,0.49703352100000003,0.31251854,0.233461881,0.242287155,0.21173242399999997,3506
5811,201648281,48,281,1,1,4.1,32494,169,106,380,417,1817,1962,128,106,26,40,10202,9911,20113,9205,8979,5264,2692,2572,4328,2162,2166,5681,2814,2867,4840,2243,2597,0.008402526,0.005270223,0.018893253,0.020732859,0.090339581,0.097548849,0.006364043000000001,0.005270223,0.001292696,0.0019887629999999997,0.45766419700000005,0.446427684,0.507234127,0.49276587299999997,0.261721275,0.215184209,0.28245413399999997,0.24064038199999999,7759
5812,201648283,48,283,1,1,5.1,55902,12,13,37,51,2536,3831,19,37,2,0,3057,4429,7486,2964,4295,1742,929,813,2859,2052,807,1586,837,749,1299,611,688,0.0016029920000000001,0.001736575,0.004942559,0.006812716999999999,0.338765696,0.511755277,0.0025380710000000003,0.004942559,0.000267165,0.0,0.395939086,0.5737376439999999,0.408362276,0.591637724,0.232701042,0.381912904,0.211862143,0.173523911,2512
5813,201648285,48,285,1,1,4.2,35775,41,31,696,643,1761,1723,54,54,8,8,10133,9650,19783,9213,8795,5064,2542,2522,3956,1971,1985,4959,2497,2462,5804,2640,3164,0.002072486,0.001567002,0.035181722,0.032502654,0.089015822,0.087094981,0.002729616,0.002729616,0.00040438800000000005,0.00040438800000000005,0.465702876,0.444573624,0.512207451,0.48779254899999996,0.255977354,0.19996967100000002,0.250669767,0.293383208,9242
5814,201648287,48,287,1,1,3.8,0,40,45,886,966,1837,1990,85,98,16,19,8272,8354,16626,7118,7113,4301,2285,2016,3700,1870,1830,4683,2308,2375,3942,1891,2051,0.00240587,0.002706604,0.053290027999999996,0.058101768,0.110489595,0.11969204900000001,0.0051124740000000005,0.005894381999999999,0.000962348,0.001142788,0.428124624,0.42782389,0.49753398299999996,0.502466017,0.258691207,0.222543005,0.281667268,0.23709852,4148
5815,201648289,48,289,1,1,6.5,0,75,48,633,581,1095,1235,73,55,2,1,8385,8352,16737,7480,7549,4055,2084,1971,3357,1694,1663,4188,2071,2117,5137,2503,2634,0.00448109,0.0028678970000000003,0.037820398,0.034713509,0.065423911,0.073788612,0.004361594,0.0032861329999999997,0.00011949600000000001,5.9699999999999994e-05,0.446914023,0.451036625,0.50098584,0.49901416,0.242277589,0.20057357899999997,0.250224054,0.306924777,7597
5816,201648291,48,291,1,1,7.5,0,278,264,4433,3929,7671,8319,396,386,38,25,39563,38493,78056,33825,33261,21601,11094,10507,20884,10212,10672,21287,10471,10816,14284,6716,7568,0.0035615459999999996,0.003382187,0.056792559000000006,0.050335656,0.09827559699999999,0.106577329,0.005073281,0.004945168,0.00048683,0.000320283,0.43334272799999995,0.42611714700000003,0.5068540539999999,0.493145946,0.276737214,0.267551501,0.272714461,0.182996823,28466
5817,201648293,48,293,1,1,5.6,0,83,93,2123,2119,2122,2753,120,135,7,10,11382,12156,23538,8854,9612,6025,3205,2820,5950,3383,2567,5887,2949,2938,5676,2619,3057,0.003526213,0.0039510579999999995,0.090194579,0.090024641,0.090152094,0.11695981,0.005098139000000001,0.005735407,0.000297391,0.000424845,0.37615770200000004,0.40836094799999995,0.48355850100000003,0.516441499,0.255969071,0.252782734,0.250106211,0.241141983,6834
5818,201648295,48,295,1,1,4.4,43144,12,7,20,43,523,623,43,28,3,2,1717,1836,3553,1600,1710,1075,560,515,888,494,394,865,436,429,725,346,379,0.003377428,0.001970166,0.0056290459999999995,0.012102449,0.14719955,0.17534477899999998,0.012102449,0.007880664,0.000844357,0.000562905,0.45032367,0.481283422,0.483253589,0.516746411,0.302561216,0.24992963699999998,0.243456234,0.204052913,450
5819,201648297,48,297,1,1,5.9,46704,29,49,54,528,2104,2488,60,80,2,5,5534,6523,12057,5335,5804,2661,1332,1329,3143,1959,1184,3149,1709,1440,3104,1523,1581,0.002405242,0.004064029,0.004478726,0.043791988,0.17450443699999998,0.206353156,0.004976362,0.00663515,0.00016587900000000002,0.00041469699999999995,0.442481546,0.481380111,0.458986481,0.5410135189999999,0.220701667,0.260678444,0.26117608,0.25744380899999997,5624
5820,201648299,48,299,1,1,4.2,34721,69,39,99,111,978,905,98,92,5,4,10159,9503,19662,9780,9141,3295,1662,1633,2890,1454,1436,4785,2280,2505,8692,4107,4585,0.003509307,0.001983522,0.005035093,0.005645407,0.049740615999999994,0.046027871,0.004984234000000001,0.004679076,0.00025429799999999997,0.00020343799999999999,0.497406164,0.464906927,0.516681925,0.483318075,0.16758213800000002,0.14698403,0.243362832,0.442071,11848
5821,201648301,48,301,1,1,4.7,43660,0,0,0,0,8,9,1,1,0,0,37,52,89,36,51,29,15,14,16,9,7,23,14,9,21,14,7,0.0,0.0,0.0,0.0,0.08988764,0.101123596,0.011235955,0.011235955,0.0,0.0,0.40449438200000004,0.573033708,0.415730337,0.5842696629999999,0.325842697,0.179775281,0.25842696600000004,0.23595505600000002,6333
5822,201648303,48,303,1,1,3.4,41259,3293,3465,11751,11424,50011,49995,1574,1667,231,179,149023,145465,294488,129752,126269,84722,42956,41766,97769,50178,47591,63886,31071,32815,48111,21260,26851,0.011182118999999999,0.011766183999999999,0.039903153999999996,0.038792752,0.169823558,0.169769227,0.00534487,0.005660671999999999,0.000784412,0.000607835,0.440601994,0.42877468700000004,0.5060409929999999,0.493959007,0.287692538,0.33199655,0.21693923,0.163371682,99768
5823,201648305,48,305,1,1,4.0,39220,12,9,65,81,1293,1463,55,59,0,1,2864,2935,5799,2680,2741,1711,869,842,1321,695,626,1484,762,722,1283,609,674,0.002069322,0.001551992,0.011208828999999998,0.013967926,0.222969477,0.252284877,0.009484394,0.010174168,0.0,0.000172444,0.462148646,0.472667701,0.493878255,0.506121745,0.295050871,0.22779789600000003,0.255906191,0.221245042,1994
5824,201648307,48,307,1,1,4.5,36378,20,34,96,124,1214,1322,38,44,1,1,4074,4083,8157,3865,3822,2085,1094,991,1686,891,795,2056,987,1069,2330,1111,1219,0.0024518820000000003,0.004168199,0.011769033,0.015201667,0.148829226,0.162069388,0.004658575,0.00539414,0.00012259399999999999,0.00012259399999999999,0.47382616200000005,0.46855461600000003,0.499448327,0.5005516729999999,0.25560868,0.20669363699999999,0.25205345100000004,0.285644232,3183
5825,201648309,48,309,1,1,3.9,43322,2089,1863,19422,17202,30338,31206,1349,1332,122,142,124523,118697,243220,99193,95996,71299,36339,34960,70539,35012,35527,56293,27341,28952,45089,20005,25084,0.008588931999999999,0.007659732,0.07985363,0.070726092,0.124734808,0.12830359300000002,0.005546419,0.0054765230000000005,0.000501603,0.000583834,0.407832415,0.39468793700000004,0.511976811,0.48802318899999997,0.293146123,0.29002138,0.231448894,0.185383603,84794
5826,201648311,48,311,1,1,2.1,48229,3,0,5,6,122,182,2,2,0,0,376,424,800,360,401,179,89,90,162,92,70,231,117,114,228,126,102,0.00375,0.0,0.00625,0.0075,0.1525,0.2275,0.0025,0.0025,0.0,0.0,0.45,0.50125,0.47,0.53,0.22375,0.2025,0.28875,0.285,223
5827,201648313,48,313,1,1,5.1,0,51,60,932,1852,1124,1987,66,89,4,4,5826,8043,13869,4660,5917,3339,1728,1611,4670,3337,1333,3064,1663,1401,2796,1315,1481,0.0036772659999999998,0.004326195,0.067200231,0.13353522199999998,0.081044055,0.143269161,0.004758815,0.006417189,0.000288413,0.000288413,0.33600115399999997,0.426634941,0.420073545,0.579926455,0.240752758,0.33672218600000003,0.22092436399999998,0.201600692,4183
5828,201648315,48,315,1,1,7.0,0,32,36,1215,1005,206,186,61,54,2,1,5203,4950,10153,3786,3743,2057,1051,1006,1888,929,959,2932,1426,1506,3276,1544,1732,0.003151778,0.00354575,0.119669063,0.09898552199999999,0.02028957,0.018319708,0.006008075999999999,0.005318625,0.000196986,9.85e-05,0.372894711,0.36865951,0.512459372,0.487540628,0.202600217,0.18595489,0.28878164100000003,0.322663252,5368
5829,201648317,48,317,1,1,4.4,0,11,9,64,66,1188,1285,33,40,2,1,2694,2768,5462,2553,2620,1820,929,891,1408,741,667,1378,689,689,856,409,447,0.002013914,0.0016477479999999999,0.01171732,0.012083486000000001,0.21750274600000002,0.235261809,0.0060417430000000005,0.007323325,0.00036616599999999996,0.00018308299999999998,0.467411205,0.479677774,0.493225925,0.506774075,0.333211278,0.257781033,0.252288539,0.15671915,886
5830,201648319,48,319,1,1,3.6,0,8,5,18,15,455,542,13,11,3,7,2036,2060,4096,1978,2005,944,494,450,703,373,330,1002,502,500,1447,691,756,0.001953125,0.001220703,0.004394531,0.003662109,0.11108398400000001,0.132324219,0.003173828,0.002685547,0.0007324219999999999,0.001708984,0.48291015600000003,0.489501953,0.497070313,0.5029296879999999,0.23046875,0.171630859,0.244628906,0.35327148399999997,3365
5831,201648321,48,321,1,1,7.3,49047,368,375,2191,1994,7323,7600,226,228,21,24,18250,18251,36501,15196,15354,10191,5265,4926,8760,4433,4327,9470,4683,4787,8080,3870,4210,0.010081916,0.010273691,0.060025753,0.05462864,0.20062464,0.20821347399999998,0.006191611,0.0062464040000000005,0.0005753269999999999,0.000657516,0.416317361,0.42064601,0.49998630200000005,0.500013698,0.27919783,0.239993425,0.259444947,0.221363798,12136
5832,201648323,48,323,1,1,11.2,31915,160,191,139,156,27642,26969,449,444,9,9,28847,28350,57197,27969,27421,20412,10406,10006,15361,8024,7337,12612,5990,6622,8812,3930,4882,0.00279735,0.0033393359999999996,0.0024301970000000003,0.002727416,0.483277095,0.471510744,0.007850062,0.007762645,0.000157351,0.000157351,0.48899417799999995,0.479413256,0.504344633,0.495655367,0.356871864,0.268563037,0.220501075,0.154064024,12363
5833,201648325,48,325,1,1,4.4,0,198,213,271,978,11700,12627,224,220,27,37,23056,24783,47839,22076,23027,12915,6712,6203,11629,6572,5057,13010,6564,6446,10285,4935,5350,0.0041388829999999995,0.004452434,0.0056648340000000005,0.020443571,0.24457033,0.263947825,0.004682372,0.004598758,0.0005643930000000001,0.000773428,0.461464495,0.481343674,0.481949874,0.518050126,0.26996801800000003,0.243086185,0.271953845,0.214991952,16023
5834,201648327,48,327,1,1,4.4,0,2,3,10,18,382,390,20,11,0,0,1072,1056,2128,1036,1013,443,241,202,348,183,165,555,249,306,782,383,399,0.00093985,0.001409774,0.004699248,0.008458647,0.179511278,0.183270677,0.009398496,0.005169173,0.0,0.0,0.486842105,0.476033835,0.503759398,0.49624060200000003,0.208176692,0.163533835,0.26080827100000004,0.367481203,3529
5835,201648329,48,329,1,1,4.4,0,1483,1499,5241,5279,32660,33650,829,869,77,69,78226,78561,156787,69420,69640,47254,24259,22995,48402,25148,23254,37434,18494,18940,23697,10660,13037,0.009458692,0.009560741999999999,0.033427516000000004,0.033669883,0.208308087,0.21462238600000003,0.005287428,0.005542551,0.0004911119999999999,0.00044008800000000005,0.44276630100000003,0.44416947799999995,0.49893167200000005,0.501068328,0.301389784,0.308711819,0.23875704,0.151141357,48698
5836,201648331,48,331,1,1,5.1,42997,106,76,1252,1152,2997,3101,144,153,3,3,12210,11935,24145,10553,10394,6601,3463,3138,5104,2534,2570,6156,3008,3148,6284,2930,3354,0.004390143,0.00314765,0.051853385999999994,0.047711742,0.12412507800000001,0.128432388,0.005963968,0.006336716,0.000124249,0.000124249,0.437067716,0.43048250200000004,0.505694761,0.494305239,0.273389936,0.211389522,0.25495961899999997,0.260260924,8011
5837,201648333,48,333,1,1,4.2,0,7,5,19,29,407,449,24,18,0,1,2456,2415,4871,2380,2331,1207,622,585,868,441,427,1203,592,611,1593,760,833,0.0014370770000000001,0.0010264830000000001,0.003900636,0.005953603000000001,0.083555738,0.09217819699999999,0.00492712,0.00369534,0.0,0.000205297,0.488606036,0.47854650000000004,0.504208581,0.495791419,0.247793061,0.178197495,0.24697187399999998,0.327037569,3011
5838,201648335,48,335,1,1,7.0,0,21,41,167,916,1306,2262,47,90,2,4,3573,5501,9074,3277,4353,2028,1059,969,3143,2335,808,2149,1296,853,1754,811,943,0.002314305,0.004518404,0.018404232,0.10094776300000001,0.143927706,0.249283668,0.005179634,0.009918448,0.00022041,0.00044082,0.361141724,0.47972228299999997,0.39376239799999996,0.606237602,0.223495702,0.346374256,0.236830505,0.193299537,1258
5839,201648337,48,337,1,1,4.9,36913,43,29,48,72,1003,986,150,131,2,4,9837,9531,19368,9432,9159,4845,2404,2441,4030,2028,2002,5102,2553,2549,5391,2546,2845,0.002220157,0.001497315,0.002478315,0.0037174720000000003,0.051786452000000004,0.050908715,0.0077447340000000005,0.006763734,0.00010326299999999999,0.00020652599999999998,0.486988848,0.472893432,0.507899628,0.492100372,0.250154895,0.20807517600000003,0.263424205,0.278345725,9925
5840,201648339,48,339,1,1,4.9,0,7370,6371,12339,11751,56835,59123,2422,2557,289,311,260947,256381,517328,234004,231066,151448,77491,73957,130860,65708,65152,144650,71315,73335,90370,41867,48503,0.014246281000000001,0.012315204,0.023851406000000002,0.022714796000000002,0.10986260199999999,0.114285328,0.004681749,0.004942706,0.00055864,0.000601166,0.452331983,0.446652801,0.504413061,0.495586939,0.29275044100000003,0.252953639,0.279609841,0.174686079,217837
5841,201648341,48,341,1,1,3.0,0,833,1064,208,495,5614,6083,156,190,11,30,10592,11414,22006,9247,9498,7594,3958,3636,6069,3268,2801,5090,2646,2444,3253,1542,1711,0.037853313,0.04835045,0.009451968,0.022493865,0.255112242,0.27642461100000004,0.0070889759999999994,0.008634009,0.000499864,0.001363265,0.420203581,0.43160956100000003,0.481323275,0.518676725,0.34508770299999997,0.275788421,0.231300554,0.147823321,6308
5842,201648343,48,343,1,1,10.9,0,44,31,1556,1328,540,552,77,69,6,7,6548,6058,12606,4745,4482,3169,1629,1540,2819,1372,1447,3164,1471,1693,3454,1586,1868,0.0034904009999999997,0.002459146,0.123433286,0.10534666,0.042836744,0.043788672,0.006108201999999999,0.005473584,0.000475964,0.000555291,0.37640806,0.355544979,0.51943519,0.48056481,0.251388228,0.22362367100000002,0.250991591,0.27399651,4105
5843,201648345,48,345,1,1,3.5,26432,5,3,9,16,89,96,12,9,0,0,562,587,1149,536,557,254,146,108,210,111,99,267,137,130,418,193,225,0.00435161,0.002610966,0.007832898000000001,0.013925152,0.07745866,0.083550914,0.010443864,0.007832898000000001,0.0,0.0,0.46649260200000003,0.484769365,0.489120975,0.510879025,0.221061793,0.182767624,0.23237597899999998,0.36379460399999997,4127
5844,201648347,48,347,1,1,4.7,35830,599,494,6693,5228,5925,6197,311,285,13,22,34129,31119,65248,25969,24555,19359,9451,9908,19876,9519,10357,13955,6733,7222,12058,5416,6642,0.009180358000000001,0.007571113000000001,0.102577857,0.080125061,0.09080738099999999,0.094976091,0.00476643,0.00436795,0.00019924,0.000337175,0.39800453700000005,0.376333374,0.523065841,0.47693415899999997,0.296698749,0.304622364,0.213876287,0.18480259899999998,28305
5845,201648349,48,349,1,1,4.2,35161,186,177,3450,3160,6008,6350,269,280,240,247,24305,23642,47947,19755,19365,13830,7216,6614,11175,5500,5675,12371,6103,6268,10571,4823,5748,0.003879283,0.003691576,0.07195445,0.065906105,0.12530502400000001,0.1324379,0.0056103609999999995,0.005839781,0.005005527,0.005151521,0.412017436,0.403883455,0.506913884,0.493086116,0.28844349,0.233069848,0.258014057,0.220472605,12573
5846,201648351,48,351,1,1,7.9,0,36,46,1333,1521,197,289,61,59,0,2,6909,7383,14292,5366,5652,3416,1769,1647,3358,1902,1456,3912,1989,1923,3606,1723,1883,0.002518892,0.003218584,0.093268962,0.10642317400000001,0.013783935,0.020221103,0.004268122,0.004128184,0.0,0.000139938,0.3754548,0.395465995,0.483417296,0.516582704,0.239014833,0.23495661899999998,0.273719563,0.25230898399999996,5689
5847,201648353,48,353,1,1,4.8,41730,62,56,371,388,2735,2709,76,84,5,5,7544,7584,15128,6923,6923,4376,2298,2078,3612,1902,1710,3652,1775,1877,3488,1609,1879,0.004098361,0.003701745,0.024524061,0.025647805,0.180790587,0.17907192,0.005023797,0.0055526180000000005,0.00033051300000000005,0.00033051300000000005,0.457628239,0.457628239,0.498677948,0.501322052,0.289264939,0.23876255899999999,0.24140666300000002,0.230565838,4602
5848,201648355,48,355,1,1,5.6,45955,3976,3219,7453,7912,113945,109388,1440,1550,216,238,180791,175956,356747,165125,160532,100007,50917,49090,101040,51157,49883,89571,43927,45644,66129,29955,36174,0.011145153,0.009023201,0.020891556000000002,0.022178182,0.31940002300000003,0.306626265,0.004036474,0.004344816,0.000605471,0.000667139,0.46286303700000003,0.44998836700000006,0.506776511,0.49322348899999996,0.280330318,0.283225928,0.251077094,0.18536666,113483
5849,201648357,48,357,1,1,5.2,47707,28,44,52,56,2650,2979,79,67,3,2,5260,5467,10727,5033,5225,3711,1912,1799,2909,1493,1416,2557,1338,1219,1550,724,826,0.002610236,0.004101799000000001,0.004847581,0.005220472,0.247040179,0.27771045,0.007364594,0.006245921999999999,0.000279668,0.000186445,0.469189895,0.487088655,0.49035145,0.50964855,0.34594947299999995,0.271184861,0.238370467,0.144495199,1991
5850,201648359,48,359,1,1,3.0,0,17,10,33,35,144,167,10,12,1,0,998,1071,2069,917,996,654,395,259,431,204,227,589,286,303,395,186,209,0.00821653,0.004833253,0.015949734,0.016916385,0.06959884,0.08071532099999999,0.004833253,0.005799903,0.000483325,0.0,0.44320928,0.481391977,0.48235862700000004,0.517641373,0.316094732,0.208313195,0.284678589,0.190913485,39
5851,201648361,48,361,1,1,6.7,0,473,417,3761,3450,2705,2940,265,298,31,40,42070,41179,83249,36917,36332,22429,11531,10898,20837,10462,10375,22592,11222,11370,17391,7964,9427,0.00568175,0.0050090690000000005,0.04517772,0.041441939,0.032492883,0.03531574,0.003183221,0.003579623,0.00037237699999999996,0.00048048599999999997,0.443452774,0.43642566299999996,0.505351416,0.494648584,0.269420654,0.250297301,0.271378635,0.20890341,35069
