,score,date
334,1,2020-05-28 22:31:37+00:00
335,0,2020-05-28 22:31:20+00:00
336,0,2020-05-28 22:30:52+00:00
337,1,2020-05-28 22:30:44+00:00
338,1,2020-05-28 22:30:40+00:00
339,0,2020-05-28 22:29:26+00:00
340,0,2020-05-28 22:28:45+00:00
341,1,2020-05-28 22:28:32+00:00
342,0,2020-05-28 22:28:31+00:00
343,0,2020-05-28 22:28:25+00:00
344,0,2020-05-28 22:27:51+00:00
345,0,2020-05-28 22:27:36+00:00
346,1,2020-05-28 22:26:57+00:00
347,1,2020-05-28 22:26:33+00:00
348,1,2020-05-28 22:26:03+00:00
349,0,2020-05-28 22:25:41+00:00
350,0,2020-05-28 22:25:27+00:00
351,1,2020-05-28 22:25:21+00:00
352,0,2020-05-28 22:25:18+00:00
353,0,2020-05-28 22:24:35+00:00
354,1,2020-05-28 22:24:13+00:00
355,0,2020-05-28 22:24:06+00:00
356,0,2020-05-28 22:23:40+00:00
357,1,2020-05-28 22:23:29+00:00
358,1,2020-05-28 22:23:19+00:00
359,2,2020-05-28 22:22:38+00:00
360,1,2020-05-28 22:22:22+00:00
361,1,2020-05-28 22:22:14+00:00
362,1,2020-05-28 22:22:04+00:00
363,0,2020-05-28 22:21:32+00:00
364,1,2020-05-28 22:20:51+00:00
365,1,2020-05-28 22:20:16+00:00
366,0,2020-05-28 22:19:52+00:00
367,1,2020-05-28 22:19:44+00:00
368,0,2020-05-28 22:19:39+00:00
369,1,2020-05-28 22:19:35+00:00
370,1,2020-05-28 22:18:21+00:00
371,1,2020-05-28 22:17:33+00:00
372,0,2020-05-28 22:17:23+00:00
373,0,2020-05-28 22:17:02+00:00
374,1,2020-05-28 22:16:42+00:00
375,1,2020-05-28 22:16:35+00:00
376,1,2020-05-28 22:16:26+00:00
377,1,2020-05-28 22:16:24+00:00
378,0,2020-05-28 22:15:47+00:00
379,0,2020-05-28 22:15:44+00:00
380,1,2020-05-28 22:15:42+00:00
381,1,2020-05-28 22:15:19+00:00
382,0,2020-05-28 22:15:11+00:00
383,0,2020-05-28 22:14:45+00:00
384,1,2020-05-28 22:14:42+00:00
385,0,2020-05-28 22:14:03+00:00
386,1,2020-05-28 22:13:54+00:00
387,0,2020-05-28 22:13:46+00:00
388,1,2020-05-28 22:13:41+00:00
389,0,2020-05-28 22:13:33+00:00
390,0,2020-05-28 22:13:05+00:00
391,0,2020-05-28 22:13:04+00:00
392,0,2020-05-28 22:13:00+00:00
393,0,2020-05-28 22:12:32+00:00
394,1,2020-05-28 22:12:25+00:00
395,0,2020-05-28 22:12:22+00:00
396,1,2020-05-28 22:11:45+00:00
397,0,2020-05-28 22:11:33+00:00
398,1,2020-05-28 22:11:33+00:00
399,0,2020-05-28 22:11:24+00:00
400,0,2020-05-28 22:11:00+00:00
401,0,2020-05-28 22:10:59+00:00
402,1,2020-05-28 22:10:03+00:00
403,0,2020-05-28 22:10:02+00:00
404,2,2020-05-28 22:09:54+00:00
405,0,2020-05-28 22:09:37+00:00
406,0,2020-05-28 22:09:36+00:00
407,0,2020-05-28 22:09:08+00:00
408,0,2020-05-28 22:09:01+00:00
409,0,2020-05-28 22:08:47+00:00
410,0,2020-05-28 22:08:46+00:00
411,1,2020-05-28 22:08:24+00:00
412,1,2020-05-28 22:08:06+00:00
413,1,2020-05-29 23:58:40+00:00
414,1,2020-05-29 23:57:52+00:00
415,1,2020-05-29 23:57:46+00:00
416,1,2020-05-29 23:57:46+00:00
417,1,2020-05-29 23:55:02+00:00
418,1,2020-05-29 23:53:31+00:00
419,1,2020-05-29 23:52:40+00:00
420,1,2020-05-29 23:50:49+00:00
421,1,2020-05-29 23:48:29+00:00
422,0,2020-05-29 23:46:18+00:00
